UMAP1,UMAP2,Cluster,Tweet,Cluster_Label
11.45196,8.84513,153,Appear check town suggest major cup protect although close.,"Cluster 153: table, worry, cup"
12.285222,10.9345255,108,Director discover resource write move man special buy civil position fall bit.,"Cluster 108: ability, computer, director"
12.3357935,11.644686,-1,News sign safe inside training relationship professional about study.,Noise
13.4009075,10.231858,135,Foot away culture window wish sing truth.,"Cluster 135: hard, respond, culture"
11.810155,11.838438,120,Body camera accept game top analysis maintain glass reduce people easy writer mention.,"Cluster 120: lose, film, camera"
12.138271,8.211305,39,Determine month green also whom provide by environment coach them white field.,"Cluster 39: energy, environmental, green"
9.304264,10.644059,0,Whole capital daughter section culture dog avoid check prepare authority perhaps law.,"Cluster 0: pattern, animal, dog"
10.28347,10.711586,-1,Country character happy win discuss build dinner month cell collection front surface seat.,Noise
13.747363,10.587495,-1,Same fear book throughout tell old voice tell force film hand reality including.,Noise
9.956043,11.466292,26,Maintain owner our serious be reflect south kitchen control reality forward.,"Cluster 26: pretty, wall, kitchen"
10.766704,11.183531,68,Anything radio why personal admit perform deep.,"Cluster 68: rock, radio, music"
13.658008,9.468442,-1,Help study interest thousand share military discover.,Noise
11.023773,11.107513,74,Professional point mother voice return thank.,"Cluster 74: miss, sound, radio"
12.994675,11.07578,122,Work degree agency nice break give quickly play view option nothing.,"Cluster 122: north, reflect, newspaper"
9.968653,9.516449,-1,Statement themselves safe authority sort quality statement high perhaps wear hot from treatment.,Noise
13.275691,12.344281,-1,Mr mother black court represent suddenly final.,Noise
12.059385,10.959896,-1,Benefit you almost story him view field reflect force man.,Noise
13.304361,8.1310625,124,Feeling certainly property business color point daughter early economic.,"Cluster 124: color, wind, century"
12.851343,9.595076,-1,Our bring professor tonight join care cost option contain industry follow trip.,Noise
12.234887,11.242208,107,Degree deal thought mission risk claim support bill air accept challenge dark also.,"Cluster 107: pattern, movie, film"
12.762862,12.055244,101,Place speech state though product father finally.,"Cluster 101: american, son, father"
11.07411,10.514378,127,Book should hotel try look lead population walk his six.,"Cluster 127: letter, sign, hotel"
12.062695,8.48077,39,Anyone explain practice whole environmental upon and including imagine during five.,"Cluster 39: energy, environmental, green"
13.892653,11.054817,-1,Standard information lot teach school success necessary task able material attention.,Noise
14.128896,8.664509,51,Job past bank process create ahead.,"Cluster 51: cost, born, bank"
13.051695,10.620542,-1,Huge side young research maintain sense technology.,Noise
12.743514,9.603034,-1,Account individual establish forget very add speak guess magazine eat.,Noise
14.749493,8.616731,2,Century my together his hotel rest employee movement weight tax color.,"Cluster 2: factor, place, tax"
13.450985,10.607403,-1,Another rock agreement strong defense management suddenly.,Noise
12.4303055,11.587612,107,Nearly a case save color hundred table measure seek.,"Cluster 107: pattern, movie, film"
14.076299,10.119587,-1,Politics option them talk history example leave notice provide any research two.,Noise
11.7109375,11.093711,-1,Certainly seat more sell degree room audience agent provide.,Noise
13.950129,9.24756,-1,Sort into listen executive later major candidate billion herself require thousand.,Noise
12.166417,9.383044,-1,Term read might parent ground four determine almost fall.,Noise
10.0289955,12.35687,7,Just up serious could show consider win truth word play and.,"Cluster 7: cold, street, sea"
14.528038,9.952427,-1,List include phone list development Congress soon speech visit type.,Noise
9.976096,10.222139,-1,Production fight mission common per establish treat.,Noise
11.317307,9.468279,-1,Least simply challenge catch Mr standard season never place traditional build.,Noise
9.231527,9.798846,3,Mission blood radio good such across out study fast pick.,"Cluster 3: board, operation, blood"
13.0793085,9.002053,157,Example current recently plan medical kind before join pay economic dinner despite treatment.,"Cluster 157: future, join, network"
14.475381,11.238303,86,Goal while knowledge clear perhaps item sign college theory myself less.,"Cluster 86: student, teacher, education"
13.170008,11.611057,92,Year study stay gun member past mention recently.,"Cluster 92: cold, boy, gun"
10.201592,11.209597,27,Dinner goal whom increase thank image condition work again include value.,"Cluster 27: sound, hotel, dinner"
12.706956,12.255146,-1,Spend whose son answer girl these.,Noise
13.052252,13.110148,17,Most couple act into heavy candidate.,"Cluster 17: wife, husband, marriage"
11.941795,8.110916,39,Turn should off area between likely everyone chance eight where sell energy.,"Cluster 39: energy, environmental, green"
13.916158,12.664132,25,Represent behavior pass lawyer price military.,"Cluster 25: court, attorney, lawyer"
11.876236,9.037588,89,Company lay off let throw story.,"Cluster 89: goal, difference, sort"
10.8412695,9.261219,47,Ahead road strong fly civil return collection.,"Cluster 47: performance, discover, fly"
12.711044,10.833793,170,Magazine into kid movie area tree according bag me explain nor too science.,"Cluster 170: peace, magazine, science"
12.262347,10.397819,166,Model word back give personal wait.,"Cluster 166: speech, player, phone"
9.300888,11.753033,12,Believe apply measure total religious though.,"Cluster 12: campaign, bit, religious"
12.4816065,10.635184,168,Interview training agency learn white national challenge evening available method message environment.,"Cluster 168: check, analysis, discussion"
12.452021,8.9448395,-1,Car less wait this million admit week dark range list better.,Noise
10.8812065,11.715437,94,Song assume large sure develop just ever drop office born where soon street.,"Cluster 94: sing, music, song"
9.401478,11.707936,9,Enjoy design free miss win will same religious something the.,"Cluster 9: black, series, religious"
14.886727,8.6463995,2,Cold country challenge tax carry book final bad provide.,"Cluster 2: factor, place, tax"
14.524399,10.000659,-1,Term line candidate challenge American of here.,Noise
14.619612,8.757211,2,Wish avoid environmental Mrs cause tax make stop believe return him million first.,"Cluster 2: factor, place, tax"
13.060522,12.436611,70,Father trouble house administration relationship matter he community.,"Cluster 70: late, mother, father"
10.862379,9.398145,-1,Ball leg total dog those main image describe.,Noise
9.355041,10.564311,0,Kind hand serve sometimes animal budget.,"Cluster 0: pattern, animal, dog"
13.340186,11.814083,-1,Decision five upon sound yard police go item look become success defense choose.,Noise
9.545551,12.540665,6,Fish truth every couple response throughout money travel bad example clearly story house newspaper.,"Cluster 6: begin, music, fish"
12.997606,8.605275,-1,Message fall near source money away strong open off visit forward modern.,Noise
11.119035,9.838105,105,Floor help question tell until building.,"Cluster 105: glass, audience, floor"
11.588326,10.232032,147,Group debate plant for power son stay set throw to operation population with.,"Cluster 147: son, general, station"
10.774317,9.639196,-1,Top million hand morning human natural central that stage program later.,Noise
11.794339,9.96203,155,Method have policy look like travel member hot.,"Cluster 155: travel, phone, draw"
11.579929,11.344907,114,Than huge shake but week operation state will wish value body answer paper.,"Cluster 114: town, thank, star"
12.45787,12.848437,67,Why else woman world billion per now no model.,"Cluster 67: world, ok, woman"
13.681019,10.7898245,-1,Him again begin on tell writer than certainly bag show.,Noise
11.934808,11.754539,120,Real seven interest international its relationship shoulder including morning.,"Cluster 120: lose, film, camera"
9.523198,9.246835,22,Law drug open service Democrat something term.,"Cluster 22: feeling, service, drug"
10.691749,12.02162,38,Rest specific entire still it art above foreign.,"Cluster 38: arrive, art, artist"
13.4178915,9.018398,54,Consumer their dream trouble full more site effect condition anything.,"Cluster 54: car, particularly, consumer"
11.390561,12.894367,16,Mother mind military be usually give guy much order between.,"Cluster 16: policy, military, soldier"
12.996839,8.900882,157,Everybody design large require purpose money report our certainly can.,"Cluster 157: future, join, network"
13.730069,11.00202,-1,Bad everybody eye him add move guess expect man person building responsibility.,Noise
13.639474,10.349597,140,Determine view why way feel cultural democratic central play determine.,"Cluster 140: cultural, culture, determine"
12.353565,9.120115,-1,Out success return matter trouble result respond simple.,Noise
14.428225,10.196792,-1,Trip tell its though leader ever occur may story campaign.,Noise
14.659052,11.552233,75,Executive person event us give early college least add.,"Cluster 75: big, world, college"
